"","mouseID","sex","lon","lat","year","bodyweight","bodylength","BMI","HI","loc","batch","Ntrapped","observed_arg","chao1_arg","shannon_arg","simpson_eve_arg","simpson_dom_arg"
"1","AA_1053","M",14.035372,52.938276,2022,"14.33",81,-2.32632771164337,NA,"52.9383   14.0354","Batch_2",8,55,55,3.24430400342674,0.292078620177906,0.0622497400554123
"2","AA_0924","M",13.7305,52.7463,2021,"15.25",80.73,-1.2877295275264,0.0555555555555556,"52.7463   13.7305","Batch_2",5,39,39,2.99171946550781,0.324064561523688,0.079123201625215
"3","AA_0894","F",14.0953,52.7392,2021,"16.88",85.69,-1.83642209501121,0.91304347826087,"52.7392   14.0953","Batch_2",4,55,55,3.11372543005413,0.246717177773728,0.073694982837771
"4","AA_0949","M",13.2125,52.9461,2021,"21.47",98.7,-2.96109755932141,0.111111111111111,"52.9461   13.2125","Batch_2",4,67,67,3.2877313285212,0.221376287365562,0.0674208304418886
"5","AA_0890","F",13.6599,52.7371,2021,"15.04",80.53,-1.40987902077288,0,"52.7371   13.6599","Batch_2",9,150,150,3.72469095729477,0.11737848207194,0.0567963271375473
"6","AA_1057","F",14.035372,52.938276,2022,"12.79",79,-2.98782264410919,NA,"52.9383   14.0354","Batch_2",8,54,54,3.16204221082832,0.260676689742962,0.0710401783020128
"7","AA_1066","M",13.7317,52.9758,2022,"9.61",61,1.73872296369892,NA,"52.9758   13.7317","Batch_2",4,54,54,3.1070914277366,0.238439070762769,0.0776656210715701
"8","AA_0911","F",13.7549,52.9751,2021,"15.57",72.29,2.73956185746817,0.695652173913043,"52.9751   13.7549","Batch_2",14,62,62,3.33228416222833,0.270104529188655,0.0597140385113615
"9","AA_0992","M",13.955803,52.858474,2022,"12.65",72,-0.0530549077393677,NA,"52.8585   13.9558","Batch_2",2,37,37,2.86115887180478,0.315273754906591,0.085725584849378
"10","AA_0922","F",13.7549,52.9751,2021,"16.22",81.99,-0.871187720072871,0.695652173913043,"52.9751   13.7549","Batch_2",14,71,71,3.42411224620004,0.224856278494988,0.062637819751017
"11","AA_1068","F",14.1147,53.0317,2022,"21.12",90,0.510399484452517,NA,"53.0317   14.1147","Batch_2",2,61,61,3.33179154017487,0.277641494877653,0.0590453621861344
"12","AA_0859","M",14.1693,52.7361,2021,"19.81",83.81,1.91937266847097,0.944444444444444,"52.7361   14.1693","Batch_2",1,51,51,3.11897500182469,0.252159456726249,0.0777596977397587
"13","AA_0964","F",13.733637,52.978408,2022,"13.71",84,-4.26408531294478,NA,"52.9784   13.7336","Batch_2",13,61,61,3.3366279162473,0.283839887468962,0.0577559509663471
"14","AA_0940","F",13.2839,52.9576,2021,"17.25",82,0.154419754589457,0.0434782608695652,"52.9576   13.2839","Batch_2",4,61,61,3.29203982048134,0.243503937633056,0.0673231110030533
"15","AA_0880","F",13.8756,52.6053,2021,"16.57",82.44,-0.718851360268074,0.869565217391304,"52.6053   13.8756","Batch_2",7,68,68,3.38774350075464,0.252800937561498,0.0581717872362073
"16","AA_0971","M",13.733637,52.978408,2022,"19.19",89,-0.980347981780366,NA,"52.9784   13.7336","Batch_2",13,58,58,3.38473737385114,0.316223574702765,0.0545227512735282
"17","AA_0863","M",13.8756,52.6053,2021,"15.26",81.49,-1.61156145318931,0.944444444444444,"52.6053   13.8756","Batch_2",7,64,64,3.41564385597426,0.277876613382665,0.0562299929086971
"18","AA_0878","F",13.6763,52.4979,2021,"22.09",98.42,-2.21810684986661,0.0434782608695652,"52.4979   13.6763","Batch_2",5,149,149,3.3987023143015,0.0995198832004314,0.0674378745245961
"19","AA_0943","M",13.2839,52.9576,2021,"16.05",83.6,-1.74838429943793,0.111111111111111,"52.9576   13.2839","Batch_2",4,64,64,3.35920782002777,0.25895207482011,0.0603393504796379
"20","AA_0975","M",13.733637,52.978408,2022,"13.78",89,-6.39034798178037,NA,"52.9784   13.7336","Batch_2",13,45,45,3.08258362659015,0.312015210540827,0.0712215990486606
"21","AA_0981","F",13.8756,52.6053,2022,"16.28",98,-7.84362078568442,NA,"52.6053   13.8756","Batch_2",7,65,65,3.37279787420897,0.275680057519699,0.0558060511269156
"22","AA_1064","M",14.125515,52.732856,2022,"15.6",77,0.700682423425044,NA,"52.7329   14.1255","Batch_2",6,147,147,4.15359660093201,0.217980205795872,0.0312079762637062
"23","AA_1014","F",14.1628,52.7636,2022,"12.93",72,0.226945092260632,NA,"52.7636   14.1628","Batch_2",5,68,68,3.51356203832895,0.297264100329742,0.0494707646723185
"24","AA_1043","M",13.440196,53.051694,2022,"13.32",79,-2.45782264410919,NA,"53.0517   13.4402","Batch_2",3,56,56,3.31608338875712,0.308704632411875,0.057845399719554
"25","AA_1049","M",14.060576,53.021991,2022,"10.06",69,-1.32529730643801,NA,"53.022   14.0606","Batch_2",2,36,36,2.92016176980537,0.34927640200819,0.0795295004703079
"26","AA_1006","F",13.659532,52.737079,2022,"19.38",84,1.40591468705522,NA,"52.7371   13.6595","Batch_2",8,146,146,4.42094291962005,0.334808504275406,0.0204574106721586
"27","AA_0998","M",13.69029,52.47347,2022,"16.33",78,0.991429889657925,NA,"52.4735   13.6903","Batch_2",4,47,47,3.19079021310401,0.33981061591503,0.0626130990269035
"28","AA_0866","F",13.5558,52.9206,2021,"18.05",80.32,1.69236401131822,0.0869565217391304,"52.9206   13.5558","Batch_2",5,58,58,3.15843353146354,0.237147560567712,0.0727031695753916
"29","AA_0904","F",14.0833,52.6967,2021,"11.41",72.63,-1.56978400401265,0.952380952380952,"52.6967   14.0833","Batch_2",5,64,64,3.30401932857315,0.250031576399425,0.0624921068970869
"30","AA_0968","F",13.733637,52.978408,2022,"17.61",80,1.39292482212369,NA,"52.9784   13.7336","Batch_2",13,63,63,3.31498107411716,0.232745934829343,0.0681988962971769
"31","AA_0920","F",13.7549,52.9751,2021,"13.24",77.04,-1.67688767792564,0.695652173913043,"52.9751   13.7549","Batch_2",14,71,71,3.54552113365035,0.293256915372508,0.048027876936381
"32","AA_1041","F",13.440196,53.051694,2022,"18.41",91,-2.6388530493146,NA,"53.0517   13.4402","Batch_2",3,59,59,3.39734929419576,0.316911709713098,0.0534822539618907
"33","AA_1000","F",13.69029,52.47347,2022,"10.35",71,-1.91380237397225,NA,"52.4735   13.6903","Batch_2",4,73,73,3.41688669625536,0.235181524947844,0.0582470504008519
"34","AA_1051","M",14.035372,52.938276,2022,"13.69",75,-0.330812509040721,NA,"52.9383   14.0354","Batch_2",8,56,56,3.10361605482753,0.226298263352234,0.0789097653363257
"35","AA_0973","F",13.733637,52.978408,2022,"21.68",92,0.191894416918281,NA,"52.9784   13.7336","Batch_2",13,60,60,3.42442813025521,0.307363349494821,0.0542246389950521
"36","AA_0926","F",13.7305,52.7463,2021,"14.5",76.86,-0.337822221847559,0.0869565217391304,"52.7463   13.7305","Batch_2",5,41,41,2.86782144400754,0.278375072086226,0.0876164798796503
"37","AA_1003","F",13.659532,52.737079,2022,"20.6",87,1.30815708575387,NA,"52.7371   13.6595","Batch_2",8,68,68,3.46884601075778,0.281330760089761,0.0522725717879166
"38","AA_0961","F",14.1525,52.7747,2022,"13.67",81,-2.98632771164343,NA,"52.7747   14.1525","Batch_2",4,181,181,4.07835052546739,0.141602992518121,0.0390165615867618
"39","AA_0979","F",13.8756,52.6053,2022,"21.45",89,1.27965201821963,NA,"52.6053   13.8756","Batch_2",7,50,50,3.37861814910227,0.407723922121768,0.0490527999826975
"40","AA_0872","F",13.8756,52.6053,2021,"18.83",84,0.85591468705522,0.782608695652174,"52.6053   13.8756","Batch_2",7,85,85,3.49381930687126,0.204612779664939,0.0574974148810162
"41","AA_0994","M",14.2625,52.7383,2022,"16.67",83,-0.864832779177659,NA,"52.7383   14.2625","Batch_2",1,76,76,3.3529712235938,0.19936992865946,0.0659973890010105
"42","AA_0906","F",13.7306,52.7465,2021,"17.29",88.3,-2.57287120814338,0.0869565217391304,"52.7465   13.7306","Batch_2",2,61,61,3.30333872218695,0.260193630445868,0.0630047806891315
"43","AA_0857","F",13.7178,53.1267,2019,"16.77",84.7,-1.51156208658176,0.8260869565,"53.1267   13.7178","Batch_2",2,56,56,3.19527091728105,0.246970137911029,0.0723048665242916
"44","AA_0861","F",13.5558,52.9206,2021,"24.96",88,5.22890455198675,0.0869565217391304,"52.9206   13.5558","Batch_2",5,55,55,3.19985291653171,0.255520083567569,0.0711561217731452
"45","AA_1008","F",13.659532,52.737079,2022,"8.22",57,2.1057330987674,NA,"52.7371   13.6595","Batch_2",8,83,83,3.52629290578873,0.25568443964739,0.0471213374881154
"46","AA_1036","F",13.93226,52.93356,2022,"14.42",83,-3.11483277917766,NA,"52.9336   13.9323","Batch_2",10,61,61,3.37019360809154,0.280590682941568,0.058424757554636
"47","AA_1061","F",14.125515,52.732856,2022,"24.46",93,2.53264188315116,NA,"52.7329   14.1255","Batch_2",6,53,53,3.16122812850785,0.267095701833046,0.0706410638539429
"48","AA_0902","F",14.0833,52.6967,2021,"13.11",81.57,-3.79670165589068,0.904761904761905,"52.6967   14.0833","Batch_2",5,93,93,3.41707541902643,0.167488656298228,0.0641995010867896
"49","AA_0966","F",13.733637,52.978408,2022,"21.47",93,-0.457358116848838,NA,"52.9784   13.7336","Batch_2",13,159,159,4.50416450733112,0.335816949736709,0.0187283821767533
"50","AA_0868","M",13.955,52.8043,2021,"10.33",69.47,-1.26174599730856,0.888888888888889,"52.8043   13.955","Batch_2",3,59,59,3.16100435438718,0.216976135676747,0.0781152843814301
"51","AA_0931","F",13.7316,52.9757,2021,"17",84.94,-1.38698269468587,0.782608695652174,"52.9757   13.7316","Batch_2",8,50,50,2.9966462816954,0.217811868030881,0.0918223611082773
"52","AA_0885","F",13.6599,52.7371,2021,"13.34",79.24,-2.5432432522133,0.0434782608695652,"52.7371   13.6599","Batch_2",9,60,60,3.21067989683098,0.235479543742432,0.0707775563082316
"53","AA_1059","F",14.125515,52.732856,2022,"23.02",89,2.84965201821963,NA,"52.7329   14.1255","Batch_2",6,65,65,3.18376468484898,0.218120759307805,0.0705325592733019
"54","AA_1032","M",13.93226,52.93356,2022,"14.46",75,0.43918749095928,NA,"52.9336   13.9323","Batch_2",10,47,47,3.17815010920415,0.326648278812951,0.0651361024218483
"55","AA_0929","M",13.7316,52.9757,2021,"15.01",81.8,-1.99772973865712,0.888888888888889,"52.9757   13.7316","Batch_2",8,61,61,2.98356779699399,0.179843002102862,0.0911541868811469
"56","AA_0874","M",13.6763,52.4979,2021,"7.96",76.01,-6.50445756814551,0.0555555555555556,"52.4979   13.6763","Batch_2",5,67,67,3.55179754585139,0.331477087915867,0.0450268621224179
"57","AA_0977","F",13.733054,52.97852,2022,"13.79",87,-5.50184291424613,NA,"52.9785   13.7331","Batch_2",2,151,151,4.49873746318898,0.387553107493173,0.0170880233656959
"58","AA_0959","M",14.1525,52.7747,2022,"9.9",71,-2.36380237397225,NA,"52.7747   14.1525","Batch_2",4,164,164,4.0962429648615,0.16348021940199,0.0372984633732118
"59","AA_0937","M",13.7328,52.9787,2021,"12.28",78.15,-3.12445799040714,0.888888888888889,"52.9787   13.7328","Batch_2",4,35,35,2.87124892656539,0.319321523302502,0.0894754236292494
"60","AA_0900","M",14.0833,52.6967,2021,"13.69",77,-1.20931757657496,0.944444444444444,"52.6967   14.0833","Batch_2",5,73,73,3.2445943481284,0.193937776688016,0.0706341506586569
"61","AA_0945","M",14.0108,52.6242,2021,"18.46",94.54,-4.1438070188502,0.944444444444444,"52.6242   14.0108","Batch_2",1,141,141,3.69965330036504,0.148607034126667,0.0477245146788621
"62","AA_0933","M",13.7316,52.9757,2021,"17.92",88.86,-2.18885262705297,0.833333333333333,"52.9757   13.7316","Batch_2",8,57,57,3.38383936701305,0.334363012884082,0.0524694986380117
"63","AA_0990","M",13.2767,52.9716,2022,"15.09",82,-2.00558024541054,NA,"52.9716   13.2767","Batch_2",1,55,55,3.15529747006897,0.248763154514785,0.0730888712891667
"64","AA_0913","F",13.7549,52.9751,2021,"14.96",76.69,0.196850708892853,0.695652173913043,"52.9751   13.7549","Batch_2",14,80,80,3.36589739027166,0.200313111650363,0.0624023055556052
"65","AA_1047","F",13.813065,52.886018,2022,"15.67",85,-2.7433378467119,NA,"52.886   13.8131","Batch_2",2,64,64,3.13367729815485,0.195418932627534,0.0799564289391606
"66","AA_0996","M",13.8776,52.6179,2022,"13.55",75,-0.47081250904072,NA,"52.6179   13.8776","Batch_2",1,49,49,3.02175094101594,0.261761332603784,0.0779647744848434
"67","AA_1038","F",13.93226,52.93356,2022,"12.39",79,-3.38782264410919,NA,"52.9336   13.9323","Batch_2",10,51,51,3.09923511699078,0.240551514578435,0.0815120335933762
"68","AA_0935","F",13.7316,52.9757,2021,"16.65",81.7,-0.313804485280411,0.769230769230769,"52.9757   13.7316","Batch_2",8,68,68,3.54684855158671,0.309617073123488,0.0474970007454203
"69","AA_0947","F",13.2125,52.9461,2021,"21.92",99.99,-3.07773332788098,0,"52.9461   13.2125","Batch_2",4,61,61,3.0592048236855,0.194408333154589,0.0843247938858419
"70","AA_0917","F",13.7549,52.9751,2021,"16.25",82.74,-1.17062712039821,0.695652173913043,"52.9751   13.7549","Batch_2",14,55,55,3.20640858688857,0.252920773433875,0.0718874054312179
"71","AA_1045","M",13.666173,52.734112,2022,"10.54",79,-5.23782264410919,NA,"52.7341   13.6662","Batch_2",3,52,52,3.14856914394703,0.260269313604683,0.0738879622973086
"72","AA_0887","M",13.6599,52.7371,2021,"21.35",91.71,-0.0107223482892502,0.111111111111111,"52.7371   13.6599","Batch_2",9,63,63,3.2395542887745,0.215114359608123,0.0737887321977573
"73","AA_0983","F",13.8756,52.6053,2022,"10.94",70,-0.884549840205133,NA,"52.6053   13.8756","Batch_2",7,77,77,3.38117038719622,0.217721481650887,0.0596496629020624
"74","AA_0898","M",14.1264,52.735,2021,"14.49",81.28,-2.28931842109822,0.888888888888889,"52.735   14.1264","Batch_2",2,62,62,3.19692928146093,0.207233231411416,0.0778303370951345
"75","AA_0905","M",13.4765,53.0008,2021,"12.83",78.85,-2.88193476404412,0.611111111111111,"53.0008   13.4765","Batch_2",1,125,125,3.39267466848147,0.124083780654273,0.0644725681133936
"76","AA_0944","F",13.2839,52.9576,2021,"13.38",83.48,-4.36567399538588,0,"52.9576   13.2839","Batch_2",4,62,62,3.29551043264376,0.231978515742136,0.0695281293893323
"77","AA_0881","F",13.8756,52.6053,2021,"18.89",89.53,-1.51315182467694,0.714285714285714,"52.6053   13.8756","Batch_2",7,39,39,3.11253933830399,0.39593570829234,0.064760578811178
"78","AA_1056","F",14.035372,52.938276,2022,"17.71",86,-1.14259038047901,NA,"52.9383   14.0354","Batch_2",8,61,61,3.23371177739939,0.220665432237284,0.0742909410719246
"79","AA_0897","F",14.0953,52.7392,2021,"18.24",84.58,0.0111482174702927,0.869565217391304,"52.7392   14.0953","Batch_2",4,64,64,3.47351047740505,0.29688693162439,0.0526294637305496
"80","AA_0914","M",13.7549,52.9751,2021,"17.01",81.09,0.314139560317534,0.722222222222222,"52.9751   13.7549","Batch_2",14,61,61,3.30833602022173,0.243242396773644,0.0673954986482318
"81","AA_0860","F",13.955,52.8043,2021,"15.17",85.82,-3.60352492440093,0.91304347826087,"52.8043   13.955","Batch_2",3,65,65,3.32150639236115,0.239104944066323,0.0643425230903965
"82","AA_0942","M",13.2839,52.9576,2021,"12.19",74.56,-1.63754139418319,0.111111111111111,"52.9576   13.2839","Batch_2",4,52,52,3.04021530238984,0.213566858174334,0.0900456624925915
"83","AA_0948","M",13.2125,52.9461,2021,"20.92",89.63,0.472922921946353,0.0555555555555556,"52.9461   13.2125","Batch_2",4,62,62,3.27618270554253,0.233490319545558,0.0690779484539507
"84","AA_1037","M",13.93226,52.93356,2022,"16.51",75,2.48918749095928,NA,"52.9336   13.9323","Batch_2",10,61,61,3.32448496840364,0.239071070486918,0.068571419325484
"85","AA_0907","M",13.7306,52.7465,2021,"24.41",95.27,1.48553863149981,0.0555555555555556,"52.7465   13.7306","Batch_2",2,61,61,3.20319387623332,0.219126150896253,0.0748128078547431
"86","AA_0984","M",13.8756,52.6053,2022,"12.28",72,-0.423054907739369,NA,"52.6053   13.8756","Batch_2",7,48,48,2.99345959041642,0.244407129699556,0.0852402847615094
"87","AA_0875","F",13.8756,52.6053,2021,"16.44",85.43,-2.16221643623176,0.782608695652174,"52.6053   13.8756","Batch_2",7,35,35,2.86503746257072,0.311577752252936,0.0916991934271178
"88","AA_0967","",13.733637,52.978408,2022,"17.31",83,-0.224832779177662,NA,"52.9784   13.7336","Batch_2",13,123,123,3.58939180340966,0.171945243000898,0.047282967291922
"89","AA_0862","F",13.5558,52.9206,2021,"17.19",84.55,-1.02567420651669,0.0869565217391304,"52.9206   13.5558","Batch_2",5,55,55,2.99442017516032,0.227597208156269,0.0798859455663202
"90","AA_0923","M",13.7305,52.7463,2021,"17.46",82.41,0.184326215744941,0.0555555555555556,"52.7463   13.7305","Batch_2",5,142,142,4.31891406860433,0.282738849198094,0.0249072723507931
"91","AA_0871","F",13.8756,52.6053,2021,"13.43",69.98,1.61423521047021,0.826086956521739,"52.6053   13.8756","Batch_2",7,23,23,2.59943973029747,0.459771636035041,0.0945649045350234
"92","AA_0873","M",13.6763,52.4979,2021,"12.97",83.9,-4.96016005956807,0.111111111111111,"52.4979   13.6763","Batch_2",5,56,56,3.33128748501735,0.323843425267507,0.0551412857691712
"93","AA_0995","M",13.6761,52.4978,2022,"19.75",84,1.77591468705522,NA,"52.4978   13.6761","Batch_2",1,61,61,3.21744114425252,0.2220021599564,0.0738436176754785
"94","AA_0899","F",14.1264,52.735,2021,"14.23",83.71,-3.61670207815231,0.956521739130435,"52.735   14.1264","Batch_2",2,49,49,3.14250562186264,0.283936200175191,0.0718758765268892
"95","AA_1062","M",14.125515,52.732856,2022,"6.22",55,0.984238166301629,NA,"52.7329   14.1255","Batch_2",6,155,155,4.58354371393317,0.474074167592873,0.013608868283172
"96","AA_0895","F",14.0953,52.7392,2021,"23.2",93.02,1.26385683247582,0.869565217391304,"52.7392   14.0953","Batch_2",4,58,58,3.46427081988992,0.354864236561499,0.0485858464561189
"97","AA_0893","M",14.0953,52.7392,2021,"12.56",80.13,-3.71417800726603,0.888888888888889,"52.7392   14.0953","Batch_2",4,57,57,3.23887621046659,0.252085976828981,0.0695947464821688
"98","AA_0865","F",13.5558,52.9206,2021,"12.14",78.85,-3.57193476404412,0.0869565217391304,"52.9206   13.5558","Batch_2",5,58,58,3.25113551322232,0.25428620585328,0.067803045990992
"99","AA_1042","M",13.440196,53.051694,2022,"16.9",88,-2.83109544801325,NA,"53.0517   13.4402","Batch_2",3,52,52,3.0653348801967,0.234884411559749,0.0818733312401082
"100","AA_0925","F",13.7305,52.7463,2021,"17.08",81.74,0.0986254133689075,0.0434782608695652,"52.7463   13.7305","Batch_2",5,67,67,3.40115436840017,0.264770272404418,0.0563710306251108
"101","AA_1044","F",13.666173,52.734112,2022,"13.88",79,-1.89782264410919,NA,"52.7341   13.6662","Batch_2",3,39,39,2.97427375083545,0.309516801302585,0.0828421123929841
"102","AA_0910","M",13.7549,52.9751,2021,"13.14",80.65,-3.36258932482494,0.625,"52.9751   13.7549","Batch_2",14,45,45,3.05618437560441,0.293165270979487,0.0758010051735532
"103","AA_0976","M",13.733637,52.978408,2022,"13.52",85,-4.8933378467119,NA,"52.9784   13.7336","Batch_2",13,55,55,3.35009732411735,0.338596939731117,0.0536975266116006
"104","AA_1046","F",13.666173,52.734112,2022,"22.08",87,2.78815708575387,NA,"52.7341   13.6662","Batch_2",3,43,43,3.0572968721259,0.292496093309638,0.0795081181780766
"105","AA_1060","F",14.125515,52.732856,2022,"19.32",90,-1.28960051554748,NA,"52.7329   14.1255","Batch_2",6,72,72,3.38921518270971,0.226014644536092,0.0614512785992103
"106","AA_0888","M",13.6599,52.7371,2021,"19.9",87.83,0.243577482727161,0.111111111111111,"52.7371   13.6599","Batch_2",9,134,134,3.74808930758978,0.170156823821682,0.0438576978551551
"107","AA_1035","M",13.93226,52.93356,2022,"12.26",79,-3.51782264410919,NA,"52.9336   13.9323","Batch_2",10,66,66,3.34126548844595,0.234664690884807,0.0645666593230798
"108","AA_1004","F",13.659532,52.737079,2022,"17.72",81,1.06367228835657,NA,"52.7371   13.6595","Batch_2",8,59,59,3.36496793024259,0.303131482788787,0.0559135342407919
"109","AA_1028","F",13.73026,52.979407,2022,"12.26",70,0.435450159794867,NA,"52.9794   13.7303","Batch_2",7,59,59,3.26030713039413,0.248762708034895,0.0681338158611593
"110","AA_0930","F",13.7316,52.9757,2021,"15.95",90.03,-4.6727780915605,0.782608695652174,"52.9757   13.7316","Batch_2",8,133,133,3.52528556816786,0.13170283129906,0.0570891067285268
"111","AA_0982","F",13.8756,52.6053,2022,"22.52",88,2.78890455198675,NA,"52.6053   13.8756","Batch_2",7,105,105,3.32798152312462,0.143048991795106,0.0665772572340168
"112","AA_0989","M",13.2835,52.9572,2022,"8.65",63,-0.0997821038353095,NA,"52.9572   13.2835","Batch_2",2,172,172,3.9429826978222,0.14021176182766,0.0414655191018729
"113","AA_0921","F",13.7549,52.9751,2021,"23.67",84.26,5.58170902827577,0.739130434782609,"52.9751   13.7549","Batch_2",14,66,66,3.36334397802475,0.240717353289091,0.0629431777330937
"114","AA_0879","F",13.8756,52.6053,2021,"24.62",88.61,4.62096050638881,0.782608695652174,"52.6053   13.8756","Batch_2",7,68,68,3.38591606279308,0.246847678298787,0.0595747241954653
"115","AA_0965","F",13.733637,52.978408,2022,"13.87",84,-4.10408531294478,NA,"52.9784   13.7336","Batch_2",13,60,60,3.40218418693732,0.319532528940641,0.0521595304300389
"116","AA_0883","M",13.6599,52.7371,2021,"17.49",84.88,-0.870627542659842,0,"52.7371   13.6599","Batch_2",9,48,48,3.04948319405749,0.273157649131524,0.0762685335723553
"117","AA_0936","M",13.7328,52.9787,2021,"15.75",74.51,1.94442123250516,0.888888888888889,"52.9787   13.7328","Batch_2",4,60,60,3.22505486390086,0.22216289823622,0.0750200271916934
"118","AA_0969","M",13.733637,52.978408,2022,"12.14",78,-3.19857011034207,NA,"52.9784   13.7336","Batch_2",13,53,53,3.10823998540255,0.256711803036532,0.0734984691203187
"119","AA_0999","F",13.69029,52.47347,2022,"16.32",80,0.102924822123692,NA,"52.4735   13.6903","Batch_2",4,169,169,4.54395109936255,0.368191433908838,0.0160708784028329
"120","AA_0997","F",13.69029,52.47347,2022,"18.94",83,1.40516722082234,NA,"52.4735   13.6903","Batch_2",4,68,68,3.40876267083487,0.254133371573363,0.0578667896384316
"121","AA_1052","F",14.035372,52.938276,2022,"13.87",68,2.9239552273291,NA,"52.9383   14.0354","Batch_2",8,65,65,3.39004317491111,0.251672173277789,0.0611295845076773
"122","AA_1050","M",14.060576,53.021991,2022,"12.16",69,0.774702693561985,NA,"53.022   14.0606","Batch_2",2,53,53,3.12088929839027,0.26362752033962,0.071570390314316
"123","AA_0960","F",14.1525,52.7747,2022,"14.99",83,-2.54483277917766,NA,"52.7747   14.1525","Batch_2",4,58,58,3.22252834973037,0.271080035025106,0.0636025419900363
"124","AA_0980","F",13.8756,52.6053,2022,"15.45",89,-4.72034798178037,NA,"52.6053   13.8756","Batch_2",7,54,54,3.20900640764686,0.283243273966798,0.0653802586701114
"125","AA_0993","F",14.06121,52.887936,2022,"14.16",72,1.45694509226063,NA,"52.8879   14.0612","Batch_2",1,58,58,3.29173448269225,0.266076401326173,0.0647986038010537
"126","AA_0891","F",13.6599,52.7371,2021,"16.6",83.87,-1.31698248355505,0,"52.7371   13.6599","Batch_2",9,58,58,3.21630077213592,0.247889502831236,0.0695526801797769
"127","AA_1058","F",14.035372,52.938276,2022,"14.63",84,-3.34408531294478,NA,"52.9383   14.0354","Batch_2",8,61,61,3.20257709005109,0.221154213922635,0.0741267477213236
"128","AA_0869","M",13.6763,52.4979,2021,"14.18",80,-2.03707517787631,0.0555555555555556,"52.4979   13.6763","Batch_2",5,60,60,3.38852414187028,0.300453597663444,0.0554716828031995
"129","AA_0903","F",14.0833,52.6967,2021,"11.43",75.15,-2.65670038910579,0.826086956521739,"52.6967   14.0833","Batch_2",5,85,85,3.55829238015421,0.219662394097313,0.0535581246425869
"130","AA_1067","F",14.1147,53.0317,2022,"20.93",82,3.83441975458946,NA,"53.0317   14.1147","Batch_2",2,67,67,3.43281808060747,0.262827917271919,0.0567876247289465
"131","AA_0901","M",14.0833,52.6967,2021,"16.39",84,-1.58408531294478,0.944444444444444,"52.6967   14.0833","Batch_2",5,80,80,3.44968553047451,0.220641235478306,0.0566530547787339
"132","AA_1009","F",13.659532,52.737079,2022,"25.51",90,4.90039948445252,NA,"52.7371   13.6595","Batch_2",8,65,65,3.44065539461947,0.27824602032418,0.0552914121348116
"133","AA_0877","M",13.6763,52.4979,2021,"11.15",72.61,-1.82099895333731,0.0555555555555556,"52.4979   13.6763","Batch_2",5,33,33,2.46437070821406,0.240261869554543,0.12612500834699
"134","AA_0972","M",13.733637,52.978408,2022,"15.18",79,-0.597822644109191,NA,"52.9784   13.7336","Batch_2",13,146,146,4.19970335346304,0.276457636166934,0.0247752790028101
"135","AA_0962","F",14.1525,52.7747,2022,"14.38",88,-5.35109544801325,NA,"52.7747   14.1525","Batch_2",4,52,52,3.28321332604763,0.317269268335552,0.0606134005088394
"136","AA_0974","M",13.733637,52.978408,2022,"14.87",89,-5.30034798178037,NA,"52.9784   13.7336","Batch_2",13,59,59,3.46291688293646,0.340922464899922,0.0497155637641782
"137","AA_1065","M",13.7317,52.982263,2022,"15.03",77,0.130682423425044,NA,"52.9823   13.7317","Batch_2",1,50,50,3.18739685139494,0.295730961795144,0.0676290364681336
"138","AA_1007","F",13.659532,52.737079,2022,"18.16",81,1.50367228835657,NA,"52.7371   13.6595","Batch_2",8,54,54,3.3168651093571,0.314770116935799,0.0588318824505682
"139","AA_0928","M",13.7316,52.9757,2021,"15.77",81.01,-0.8907202369811,0.833333333333333,"52.9757   13.7316","Batch_2",8,63,63,3.24356258576479,0.221169387881056,0.071768593407476
"140","AA_0934","M",13.7316,52.9757,2021,"17.01",83.56,-0.770814198087246,0.888888888888889,"52.9757   13.7316","Batch_2",8,60,60,3.16329381890763,0.214598120112003,0.0776645511058906
"141","AA_0978","F",13.8756,52.6053,2022,"13.33",74,-0.251559975273603,NA,"52.6053   13.8756","Batch_2",7,148,148,3.73701884778299,0.129318906803647,0.0522487927230621
"142","AA_0938","M",13.7328,52.9787,2021,"18.32",88.9,-1.80642272840366,0.8,"52.9787   13.7328","Batch_2",4,33,33,2.83047604259937,0.334431389429835,0.0906106043296153
"143","AA_0912","F",13.7549,52.9751,2021,"17.92",73.4,4.60199154498667,0.695652173913043,"52.9751   13.7549","Batch_2",14,141,141,3.77344202079181,0.175504902102402,0.040410259181377
"144","AA_0946","F",13.2125,52.9461,2021,"16.77",79.6,0.728625835630541,0.0434782608695652,"52.9461   13.2125","Batch_2",4,63,63,3.19210905167656,0.214261079907184,0.0740825906407825
"145","AA_0932","F",13.7316,52.9757,2021,"18.46",91.99,-3.02371305774404,0.782608695652174,"52.9757   13.7316","Batch_2",8,55,55,3.2053845853672,0.249709288118357,0.072811941913832
"146","AA_0886","F",13.6599,52.7371,2021,"21.15",90.67,0.246100286828545,0,"52.7371   13.6599","Batch_2",9,75,75,3.52727993832443,0.286922213334727,0.0464702024230466
"147","AA_1039","M",13.93226,52.93356,2022,"15.04",80,-1.17707517787631,NA,"52.9336   13.9323","Batch_2",10,56,56,3.27244683906161,0.274504207394386,0.0650523466530591
"148","AA_1001","F",13.659532,52.737079,2022,"20.47",88,0.73890455198675,NA,"52.7371   13.6595","Batch_2",8,60,60,3.3081427947127,0.290323759506894,0.057407174304213
