"mouseID","sex","year","bodyweight","bodylength","BMI","HI","loc","batch","Ntrapped","ID","agri","imperv","tcd","swf","dist_road","dist_path","prec_aug_2015","prec_aug_2016","prec_aug_2017","prec_aug_2018","prec_aug_2019","prec_aug_2021","prec_aug_2022","temp_aug_2015","temp_aug_2016","temp_aug_2017","temp_aug_2018","temp_aug_2019","temp_aug_2021","temp_aug_2022","CATO","PITO","POTO","cat_dens","pig_dens","pou_dens","gem_char","region","lon","lat","farm_ID","observed_arg","chao1_arg","shannon_arg","simpson_eve_arg","simpson_dom_arg"
"AA_0204","M",2016,12.52,74,-1.06155997527361,0.9,"53.2397   13.1633","Batch_1",6,205,0.0999999940395355,38.560001373291,2.75,0,14.6958417892456,203.212326049805,50.7187156677246,35,56.0000457763672,26.2070922851562,34.7653656005859,100.20726776123,66.7462615966797,205,175,179,201,198,168,205,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","Brandenburg",13.1633,53.2397,224,26,26,2.50711867920877,0.336899235229462,0.114163329683258
"SK_3182","M",2015,15.55,82.3,-1.67735600554068,0.9,"53.0039   13.9703","Batch_1",4,206,0,63.8699989318848,4.8600001335144,7,13.1414213180542,48.5663948059082,21.479284286499,40.118953704834,46.9631462097168,16.937463760376,40.3454971313477,86.5434951782227,59.35400390625,210.645797729492,177.645797729492,182.645797729492,205.645797729492,203.645797729492,169.645797729492,209.645797729492,3.39110207557678,0.227075219154358,0.236762419342995,0.104476436972618,0.00699595874175429,7.29441165924072,"12073008","Brandenburg",13.97029,53.00394,182,30,30,2.68629689855066,0.348018863950962,0.0957802486764919
"AA_0186","F",2016,11.16,70,-0.664549840205141,0.75,"53.0203   14.0355","Batch_1",5,207,0.0499999970197678,44.1699981689453,4.30000019073486,8,19.6653060913086,122.025833129883,22.2413272857666,41.0197944641113,48.5831336975098,15.0084733963013,36.3510665893555,80.9172668457031,57.2961959838867,210.992492675781,177.992492675781,182.992492675781,205.992492675781,203.992492675781,169.992492675781,209.992492675781,3.39110207557678,0.227075219154358,0.236762419342995,0.104476436972618,0.00699595874175429,7.29441165924072,"12073008","Brandenburg",14.035471,53.020251,184,58,58,3.16244598486284,0.250834446591703,0.0687360908544174
"SK_3169","F",2015,17.66,83.7,-0.182309552814643,0,"52.7339   13.6664","Batch_1",15,208,0.319999992847443,47.2400016784668,6.51999998092651,0,14.6529951095581,28.4916172027588,39.2913398742676,38.1301574707031,68.128173828125,12.1721296310425,29.3631381988525,96.0971908569336,58.5432624816895,214.832412719727,178.832412719727,185.832412719727,209.074417114258,204.832412719727,172.832412719727,208.832412719727,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","Brandenburg",13.666418,52.733898,99,53,53,3.28052365454918,0.33302837219501,0.0566556068599869
"SK_3098","M",2015,10.91,67.6,0.139656240835942,0.7,"52.6506   14.3217","Batch_1",1,209,0.759999990463257,8.39000034332275,0,0,55,762.294555664062,30.5733795166016,37.9139175415039,64.3454742431641,9.14596080780029,25.5500545501709,68.6006851196289,35.1995124816895,221.394836425781,183.767959594727,189.854034423828,213.767959594727,208.854034423828,177.854034423828,214.767959594727,1.94843745231628,0.120987221598625,7.69278485677205e-05,0.137046694755554,0.00850984454154968,0.00541085237637162,"12064274","Brandenburg",14.321733,52.650566,90,45,45,3.13704281334665,0.315480680285488,0.0704392490916169
"AA_0273","M",2017,6.55,58.02,-0.0123044856750832,0.277777778,"52.8969   13.5353","Batch_1",10,210,0.839999973773956,21.1700000762939,0,0,92.9600830078125,157.869552612305,42.3640632629395,47.9785614013672,66.0025787353516,13.675666809082,22.6665573120117,122.365852355957,24.1646156311035,211.9912109375,177.9912109375,183.759765625,206.00032043457,202.9912109375,171.759765625,208.759765625,1.79432463645935,0.0239626169204712,0.0121016260236502,0.0754082500934601,0.00100705248769373,0.508582711219788,"12060198","Brandenburg",13.5353,52.8969,141,62,62,3.23508033190075,0.240620637775685,0.0670309596348945
"SK_3203","F",2015,10.53,67.8,-0.328194265917483,0,"52.2225   13.6025","Batch_1",8,211,0,45.5800018310547,24.8799991607666,0,68.2418746948242,126.818565368652,40.1329612731934,35.7503089904785,64.9592895507812,9.33948612213135,31,91.1175918579102,51.4174308776855,218.587982177734,183.564361572266,188.587982177734,211.852020263672,207.157562255859,176.366546630859,214.587982177734,5.62238928978331e-05,4.66095400497579e-07,7.93035542301368e-06,1.49616516864626e-05,1.24031913628642e-07,0.00211033434607089,"12061020","Brandenburg",13.6025,52.2225,51,56,56,3.18074725239605,0.236672698758593,0.0754507932296712
"AA_0378","M",2017,20.77,87.96,1.05647465333744,0.111111111,"52.2761   13.8975","Batch_1",15,212,0.219999998807907,67.870002746582,0,0,26.8478717803955,250.533706665039,32.2477836608887,37.2477836608887,65.7902908325195,12,25,87.8936996459961,58.8951187133789,220.058639526367,183.895126342773,189.895126342773,213.953750610352,209,178,215,0.391730159521103,0.000116356575745158,3.01401376724243,0.0217231214046478,6.45247246211511e-06,167.140029907227,"12067481","Brandenburg",13.8975,52.2761,59,49,49,3.09393039300509,0.271578631290428,0.0751464250642072
"AA_0539","M",2018,15.5,79,-0.277822644109193,0.1111111111,"52.7947   12.7797","Batch_1",2,213,0,100,0,0,89.73046875,118.841300964355,63.9478073120117,28.6089057922363,61.882266998291,31.5363063812256,21.5023536682129,84.8475952148438,50.1553153991699,208.114105224609,179.180252075195,183.153274536133,204.922790527344,203.114105224609,171.632385253906,208.973022460938,8.38105773925781,0.241470649838448,0.0007241788553074,0.310892283916473,0.00895726587623358,0.0268631502985954,"12068117","Brandenburg",12.7797,52.7947,123,36,36,2.97781923416695,0.382884662939182,0.072548682322619
"SK_3187","M",2015,21.82,86.8,2.6160075925073,0.15,"52.3989   13.7581","Batch_1",1,214,0.399999976158142,56.3499984741211,0,0,25.4411754608154,45.5417938232422,38,41.6010131835938,51.6818313598633,6.62203025817871,28,77.9717864990234,55.3287315368652,210.827697753906,176.827697753906,184.827697753906,201.928924560547,210,178,215,0.0535110346972942,0.00171782076358795,0.000101822122815065,0.0300631504505873,0.000965092564001679,0.0572049058973789,"12067124","Brandenburg",13.7581,52.3989,64,47,47,3.06075313293261,0.282951595457829,0.0751951785613873
"AA_0405","M",2017,10.22,67.59,-0.54595123382639,0.65,"52.0747   14.1808","Batch_1",10,215,0.109999999403954,48.6599998474121,0.629999995231628,6,25.0926818847656,216.876358032227,30.7403316497803,37.9916954040527,74.2157363891602,18.1067924499512,27.1305065155029,103.189064025879,85.6156921386719,222.503829956055,184.523803710938,191.503829956055,216.523803710938,209.152297973633,177.152297973633,214.503829956055,2.06985425949097,0.12037518620491,0.000187542696949095,0.170200988650322,0.00989826954901218,0.0154213523492217,"12067493","Brandenburg",14.1808,52.0747,41,52,52,3.07839385139899,0.253317919757027,0.0759155501087907
"AA_0275","F",2017,12.25,76.65,-2.49557918975647,0.615384615,"52.6053   13.8756","Batch_1",7,216,0.140000000596046,67.4199981689453,0.270000010728836,0,35.2653617858887,97.4070205688477,27.4374332427979,46.5084648132324,73.0497360229492,11,26.3270835876465,74.5841445922852,46.0700225830078,215.311676025391,178.775344848633,185.099044799805,209.035003662109,204.810348510742,173.035003662109,209.518280029297,0.121439479291439,0.0863277539610863,7.63468560762703e-05,0.0113624865189195,0.00807725824415684,0.00714339502155781,"12064029","Brandenburg",13.8756,52.6053,81,55,55,3.16793542057964,0.238846739151701,0.0761233678399528
"AA_0267","F",2017,16.24,79.5,0.242551089007247,0.08,"52.9217   13.5472","Batch_1",1,217,0,68.0400009155273,0.419999986886978,0,22.1092071533203,111.397941589355,42.4467506408691,49.1705741882324,66.9662322998047,14.2238731384277,22.7774295806885,126.134620666504,22.5167484283447,210.018600463867,177.017990112305,182.018600463867,205.018600463867,202.017990112305,170.017990112305,207.017990112305,1.79432463645935,0.0239626169204712,0.0121016260236502,0.0754082500934601,0.00100705248769373,0.508582711219788,"12060198","Brandenburg",13.5472,52.9217,150,69,69,3.4820788265908,0.272467988457354,0.0531906654621806
"SK_3100","F",2015,15.63,76.6,0.906383436931891,0.84,"53.1158   13.595","Batch_1",3,218,0.810000002384186,18.1299991607666,2.23000001907349,11,17.3601703643799,57.8611373901367,32.2369270324707,34.1605491638184,45.098518371582,18.2413139343262,25.3521575927734,91.1561050415039,45.6164436340332,209.409255981445,176.638290405273,181.638290405273,204.638290405273,201.638290405273,169.638290405273,206.638290405273,0.353310018777847,0.0183945186436176,0.0210172235965729,0.0437359437346458,0.0161592606455088,4.13262844085693,"12073396","Brandenburg",13.595,53.1158,203,72,72,3.43761788802701,0.238188325238338,0.0583105358962967
"AA_0533","F",2018,20.41,90,-0.199600515547479,0,"52.9574   13.2829","Batch_1",4,219,0.0700000002980232,71.5699996948242,0.439999997615814,8,52.0529556274414,633.305603027344,49.934684753418,40.8499221801758,58.9345359802246,15.9748773574829,21.0866661071777,79.1097869873047,84.7884368896484,205.8671875,171.953857421875,178.8671875,198.980621337891,198.8671875,168.8671875,205.8671875,3.41104459762573,0.0392261631786823,0.0959925428032875,0.152729421854019,0.00175635027699172,4.29806327819824,"12065356","Brandenburg",13.2829,52.9574,161,53,53,3.09070666015328,0.228933652084159,0.0824165619887362
"AA_0438","M",2017,10.87,67.91,-0.036512044631866,0.947368421,"53.2108   13.6506","Batch_1",6,220,0.469999998807907,0,0.529999971389771,6,71.6080017089844,1056.02282714844,25.3068294525146,27.4250736236572,37.306827545166,15.9321718215942,22.3588085174561,95.1877822875977,43.4081764221191,206.077392578125,175.703887939453,180.116561889648,202.869918823242,199.077392578125,167.790679931641,204.703887939453,0.0856778174638748,0.0383082963526249,0.0409117229282856,0.0371099784970284,0.016592625528574,17.7202587127686,"12073404","Brandenburg",13.6506,53.2108,219,31,31,2.8055998901734,0.338932519258591,0.0951754779585418
"AA_0345","M",2017,9.25,64.07,0.0302176850338658,0.8,"53.0497   13.4408","Batch_1",14,221,0,60.8400001525879,3.14000010490417,0,23.9181709289551,118.092124938965,42.1488952636719,38.2435302734375,54.139331817627,18.4349002838135,24.200855255127,90.7454605102539,57.6120796203613,208.059967041016,175.770980834961,181.049530029297,203.059967041016,201.045440673828,170,207,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","Brandenburg",13.4408,53.0497,194,50,50,3.23259814669042,0.323106603733886,0.0618990753171738
"AA_0597","F",2018,18.11,87.7,-1.48931968788311,0.8,"53.0336   14.0806","Batch_1",9,222,1,0,0,0,26.4313259124756,581.596984863281,24.1022644042969,44.5001678466797,53.6766624450684,13.9989881515503,32.3540954589844,79.0761413574219,57.008415222168,210.398406982422,177.397384643555,182.397384643555,205.397384643555,203.397384643555,169.397384643555,209.397384643555,0.132863029837608,0.0593872144818306,0.0634582042694092,0.0284640565514565,0.0127228843048215,13.5950374603271,"12073505","Brandenburg",14.0806,53.0336,190,48,48,3.14741866021927,0.287557800496274,0.0724492025512042
"AA_0637","F",2018,18.11,80.6,1.62937330186342,0.76,"53.0783   14.1414","Batch_1",18,223,0,7.65000009536743,0,9,63.8303489685059,318.106231689453,26.014669418335,47.6559638977051,59.3956604003906,12.4641408920288,28.0515518188477,71.9484939575195,53.4641418457031,211.314163208008,178.314163208008,183.314163208008,206.314163208008,204.314163208008,170.314163208008,209.314163208008,0.298691153526306,0.450649976730347,0.0634732320904732,0.0668743327260017,0.100896582007408,14.2111005783081,"12073386","Brandenburg",14.1414,53.0783,199,119,119,3.71040394386006,0.217846623561226,0.0385746687608223
"AA_0145","F",2016,11.39,80,-4.82707517787631,0.92,"52.6703   14.0589","Batch_1",1,224,0.719999969005585,0.889999985694885,0,11,67.8555755615234,200.189895629883,33.2728385925293,42.8558387756348,66.47265625,9,26.7500877380371,75.47265625,35.4316024780273,215.085311889648,178.085311889648,185.085311889648,208.45588684082,203.45588684082,172.085311889648,208.085311889648,1.15889191627502,1.55216419696808,0.00633460888639092,0.122264824807644,0.163755640387535,0.668310701847076,"12064512","Brandenburg",14.0589,52.6703,91,27,27,2.87395416991628,0.523213575614302,0.070787607132617
"SK_3040","F",2015,17.32,80.2,1.01507431537027,0.68,"48.8519   12.0933","Batch_1",4,225,0.0899999961256981,60.310001373291,0,0,31.6119289398193,45.6129875183105,33.5362663269043,49.0936393737793,102.435600280762,53.6088333129883,100.569686889648,104.635108947754,62.0663375854492,213.020797729492,185.020797729492,193.020797729492,210.736465454102,194.020797729492,168.020797729492,203.020156860352,0.640521645545959,0.0340447910130024,0.000135555805172771,0.113630637526512,0.00603965763002634,0.0240480452775955,"09273141","Bayern",12.09333333,48.85194444,4,44,44,2.96518629580877,0.268381185970948,0.0846828090614852
"AA_0389","M",2017,15.33,81.51,-1.55034650386466,0.65,"52.0172   14.1442","Batch_1",10,226,0.349999994039536,23.2800006866455,2.67000007629395,10,40.8915481567383,115.825088500977,30.0012226104736,38.2073516845703,72.0423355102539,18.8931007385254,30.7004852294922,102.223518371582,71.7754440307617,221,184,191,215.377731323242,208,176,212.377731323242,0.080185167491436,0.00154991541057825,0.0465387776494026,0.00606728950515389,0.000117275871161837,3.52140235900879,"12061450","Brandenburg",14.1442,52.0172,39,60,60,3.29618648478484,0.250420096911362,0.0665548287546824
"AA_0571","M",2018,16.94,71.9,4.28087034563734,0.1,"52.9936   13.3047","Batch_1",3,227,0.819999992847443,9.17000007629395,0,1,104.969741821289,594.888977050781,47.1969833374023,38.3888206481934,56.1969833374023,15.8309297561646,21.0007438659668,77.0734405517578,79.3235397338867,206.917297363281,173.917297363281,179.917297363281,200.917297363281,199.917297363281,169.917297363281,206.917297363281,3.41104459762573,0.0392261631786823,0.0959925428032875,0.152729421854019,0.00175635027699172,4.29806327819824,"12065356","Brandenburg",13.3047,52.9936,178,60,60,3.28507976956318,0.243715709578711,0.0683856887825443
"SK_3123","M",2015,15.29,75.9,0.873860210568866,0,"52.7339   13.6664","Batch_1",15,228,0.319999992847443,47.2400016784668,6.51999998092651,0,14.6529951095581,28.4916172027588,39.2913398742676,38.1301574707031,68.128173828125,12.1721296310425,29.3631381988525,96.0971908569336,58.5432624816895,214.832412719727,178.832412719727,185.832412719727,209.074417114258,204.832412719727,172.832412719727,208.832412719727,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","Brandenburg",13.666418,52.733898,99,55,55,3.3346432676631,0.326397724250877,0.0557044882085122
"AA_0609","F",2018,20.82,85,2.40666215328811,0.16,"52.2594   13.7306","Batch_1",4,229,0.610000014305115,14.960000038147,3.79999995231628,7,29.3292846679688,27.7618885040283,36.5249557495117,37.4216537475586,63.9926567077637,10,27.4022655487061,86.5282440185547,54.4288444519043,218.977935791016,183,189,211.578735351562,209,178,215,0.0829539373517036,0.00155612896196544,0.0497434139251709,0.00609570322558284,0.000114349008072168,3.65529465675354,"12061217","Brandenburg",13.7306,52.2594,55,134,134,3.70510947689643,0.151617612614963,0.0492204463482475
"SK_3108","F",2015,19.03,86.5,-0.0422166473625683,0.84,"52.7547   14.1206","Batch_1",2,230,0.310000002384186,37.7799987792969,0.509999990463257,35,125.634475708008,168.105316162109,43.249641418457,38.8725929260254,63.8725929260254,5.87837314605713,35.1280136108398,69.6257247924805,28.8306922912598,219,183,189,213,208,176,213,1.15889191627502,1.55216419696808,0.00633460888639092,0.122264824807644,0.163755640387535,0.668310701847076,"12064512","Brandenburg",14.1206,52.7547,116,34,34,2.88242394515301,0.342213500856876,0.0859456585793301
"AA_0069","M",2016,14.252,78,-1.08657011034208,0,"52.4164   13.4642","Batch_1",7,231,1,0,0,0,80.5912246704102,48.6398468017578,29.9231662750244,36.8805694580078,65.0487213134766,7.74145650863647,32.7309532165527,78.9820556640625,72.8926696777344,221.335357666016,185.335357666016,190.262252807617,216.262252807617,211.156402587891,179.156402587891,216.156402587891,0.00144297431688756,0.000794871477410197,0.0442729666829109,0.00017622546874918,9.70749097177759e-05,5.40690469741821,"12061433","Brandenburg",13.4642,52.4164,66,60,60,3.29533175644302,0.260674449615255,0.0639367099125595
"AA_0161","F",2016,15.565,80,-0.65207517787631,0.2,"51.8488   13.5344","Batch_1",3,232,0.0999999940395355,39.8699989318848,2.03999996185303,4,17.003246307373,199.835144042969,56.7410354614258,44.5140113830566,68.7374420166016,15.7204313278198,25.4657211303711,105.04615020752,41.4410743713379,214.532409667969,180.524948120117,186.429046630859,211.429046630859,202.614242553711,170.614242553711,206.614242553711,3.15808176994324,0.114305853843689,0.0447374396026134,0.195176377892494,0.00706435227766633,2.76487183570862,"12072053","Brandenburg",13.534375,51.848838,30,49,49,3.21458963360129,0.299566873051245,0.0681255676151315
"AA_0085","F",2016,28.266,91,7.2171469506854,0.8,"52.4977   13.6761","Batch_1",9,233,0,57.1699981689453,0,0,31.302547454834,317.967895507812,34.4710464477539,40.1130447387695,63.0133094787598,9.34791946411133,28.460391998291,63.5646781921387,44.9025917053223,218.534576416016,182.534576416016,188.528915405273,211.534576416016,210.652084350586,178,215.652084350586,0.0336529426276684,0.00670273322612047,5.25753930560313e-05,0.0105757657438517,0.00210639950819314,0.0165223311632872,"12064227","Brandenburg",13.676085,52.497666,71,44,44,2.85479160480957,0.220803896329596,0.102929672460795
"AA_0459","F",2017,10.88,66.45,0.614796654668123,0.695652174,"52.0875   14.2606","Batch_1",8,234,0.209999993443489,7.65999984741211,43.7900009155273,42,51.2510108947754,111.590744018555,28.204460144043,37.228515625,72.9501037597656,18.1752777099609,25.228515625,102.526397705078,89.4305648803711,221.724502563477,183.724502563477,189.899780273438,215.724502563477,207.724502563477,175.724502563477,213.529159545898,1.66057419776917,0.215890631079674,0.000149910119944252,0.095374770462513,0.0123996380716562,0.00861005950719118,"12067137","Brandenburg",14.2606,52.0875,43,27,27,2.58270250786262,0.319727135708699,0.11583951720251
"AA_0620","F",2018,9.14,63,0.390217896164678,0.16,"52.2594   13.7306","Batch_1",4,235,0.610000014305115,14.960000038147,3.79999995231628,7,29.3292846679688,27.7618885040283,36.5249557495117,37.4216537475586,63.9926567077637,10,27.4022655487061,86.5282440185547,54.4288444519043,218.977935791016,183,189,211.578735351562,209,178,215,0.0829539373517036,0.00155612896196544,0.0497434139251709,0.00609570322558284,0.000114349008072168,3.65529465675354,"12061217","Brandenburg",13.7306,52.2594,55,50,50,3.14482427581577,0.275890816151124,0.0724924456675087
"SK_3059","M",2015,15.11,78.8,-0.579972137355769,0.8,"48.8856   12.2356","Batch_1",2,236,0,52.6500015258789,1.4099999666214,3,18.420524597168,35.4961700439453,28.7662868499756,44.7367210388184,104.391815185547,53.853874206543,83.4013900756836,96.6531982421875,57.8010520935059,214.193054199219,185.193054199219,193.397842407227,211.193054199219,195.193054199219,169.193054199219,203.855987548828,0.15541934967041,0.025818333029747,3.11615731334314e-05,0.0739343464374542,0.0122820064425468,0.0148238325491548,"09375143","Bayern",12.23555556,48.88555556,7,52,52,3.14393849256277,0.256823204311104,0.074879406953719
"SK_2980","F",2015,17.56,78,2.22142988965792,0.782608696,"48.8375   12.2094","Batch_1",2,237,0.329999983310699,23.9400005340576,4.67000007629395,12,39.9536895751953,71.4381637573242,31.7661781311035,47.3412857055664,104.058059692383,50.5674209594727,86.2429046630859,98.1417007446289,59.9342346191406,213.465621948242,185.439071655273,193.465621948242,211.465621948242,194.465621948242,168.465621948242,202.465621948242,1.33315908908844,0.679507374763489,0.000178761023562402,0.171994641423225,0.0876651778817177,0.0230624675750732,"09375196","Bayern",12.20944444,48.8375,3,59,59,3.1539629687641,0.244621929048671,0.0692871346746703
"SK_3012","M",2015,19.72,85.2,1.21881164653468,0.736842105,"48.9256   12.2672","Batch_1",4,238,0,62.9300003051758,3.16000008583069,7,12.6829671859741,57.6934013366699,32.9931182861328,46.6051864624023,101.032455444336,52.7311744689941,82.9440155029297,93.410514831543,53.461067199707,215.131271362305,186.250030517578,194.902603149414,212.494934082031,196.494934082031,170.489501953125,206.019500732422,0.877717077732086,0.0491081885993481,8.19226406747475e-05,0.16367781162262,0.00915775820612907,0.0152770392596722,"09375170","Bayern",12.26722222,48.92555556,14,63,63,3.21528909115801,0.238598415396521,0.0665260741427679
"AA_0286","F",2017,11.87,71.15,-0.459690254037328,0.04,"52.3744   13.7772","Batch_1",1,239,0,15.4200000762939,23.1399993896484,0,16.1324329376221,183.043182373047,37.7740135192871,41.3236465454102,52.9394454956055,7.5071439743042,28,80.8795318603516,55.871410369873,211.237243652344,176.731262207031,184.676361083984,202.977096557617,209.676361083984,177.676361083984,214.676361083984,0.109552726149559,3.01953459711513e-05,3.76199823222123e-05,0.0762086659669876,2.10049274755875e-05,0.0261697620153427,"12067173","Brandenburg",13.7772,52.3744,60,43,43,3.09624035667924,0.349708351512132,0.0665005964339448
"AA_0171","M",2016,20.567,84,2.59291468705522,0.7,"51.8535   13.8473","Batch_1",13,240,0.889999985694885,12.7399997711182,0.889999985694885,7,25.0671215057373,244.898742675781,34.0022468566895,45.7346687316895,66.7877883911133,19.0590572357178,19.7637367248535,103.72053527832,60.8610000610352,218.142715454102,183.142715454102,190.142715454102,214.142715454102,206.142715454102,175.142715454102,210.142715454102,2.57593035697937,0.122642524540424,0.136892333626747,0.185363709926605,0.0088253440335393,9.85075950622559,"12066196","Brandenburg",13.847336,51.853542,31,51,51,3.0640199595711,0.258954374249495,0.0757192968610112
"SK_3029","M",2015,16.95,81.2,0.205821781603148,0.8,"48.0931   12.4347","Batch_1",1,241,0.810000002384186,10.9200000762939,0,0,78.1478729248047,70.6283111572266,70.6811676025391,85.9181976318359,128.16162109375,79.2316284179688,86.3461685180664,227.439727783203,97.9446411132812,202.895904541016,177.191055297852,188.191055297852,200.895904541016,189.088195800781,164.159118652344,196.120132446289,4.5915904045105,0.092163659632206,0.000148486360558309,0.748686254024506,0.0150278359651566,0.0242115892469883,"09189142","Bayern",12.43472222,48.09305556,1,59,59,3.21158459145153,0.25748757614822,0.0658251275495182
"AA_0679","M",2018,14.15,75.1,0.0852622375825658,0.75,"52.6081   14.0839","Batch_1",1,242,0.389999985694885,2.65000009536743,25.8500003814697,52,31.6840305328369,30.0843830108643,26.9837131500244,45.2963485717773,64.2480316162109,7.55054616928101,21.9319324493408,74.251823425293,30.3664627075195,216.253601074219,177.253601074219,185.253601074219,208.253601074219,202.253601074219,172.253601074219,209.253601074219,0.0745984464883804,0.0534299612045288,0.000127939885715023,0.014152423478663,0.0101364506408572,0.0242720786482096,"12064370","Brandenburg",14.0839,52.6081,83,57,57,3.22263930047945,0.250385389357752,0.0700674256358307
"AA_0550","M",2018,9.46,60,2.02797549746603,0.05,"52.7369   13.66","Batch_1",11,243,0.429999977350235,13.9200000762939,6.28999996185303,8,23.978723526001,237.783996582031,39.5828094482422,38.4275436401367,68.319450378418,12.3670301437378,29.4710865020752,96.9794921875,59.1431007385254,214.86946105957,178.86946105957,185.86946105957,209.261657714844,204.86946105957,172.86946105957,208.86946105957,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","Brandenburg",13.66,52.7369,104,67,67,3.3143478210935,0.213992905352672,0.0697470465655417
"AA_0338","M",2017,17.49,82.87,0.0122700502120609,0.15,"52.2694   13.8339","Batch_1",2,244,0,37.8199996948242,17.2700004577637,14,13.3297777175903,413.573425292969,34.9961929321289,38.9877319335938,64.1193618774414,10.0127182006836,25.9962062835693,87.0044479370117,57.2567825317383,218.862808227539,182.862808227539,189.000030517578,212.003540039062,209,178,215,0.0829539373517036,0.00155612896196544,0.0497434139251709,0.00609570322558284,0.000114349008072168,3.65529465675354,"12061217","Brandenburg",13.8339,52.2694,57,58,58,3.17823526417427,0.24297633027081,0.0709590900937896
"AA_0246","F",2017,12.45,73.87,-1.07445714588389,0.16,"52.2225   13.6025","Batch_1",11,245,0,45.5800018310547,24.8799991607666,0,68.2418746948242,126.818565368652,40.1329612731934,35.7503089904785,64.9592895507812,9.33948612213135,31,91.1175918579102,51.4174308776855,218.587982177734,183.564361572266,188.587982177734,211.852020263672,207.157562255859,176.366546630859,214.587982177734,5.62238928978331e-05,4.66095400497579e-07,7.93035542301368e-06,1.49616516864626e-05,1.24031913628642e-07,0.00211033434607089,"12061020","Brandenburg",13.6025,52.2225,51,54,54,3.31274841396325,0.31218075829409,0.0593198588526495
"SK_3011","F",2015,17.35,83.3,-0.316608539307793,0.666666667,"48.9256   12.2672","Batch_1",4,246,0,62.9300003051758,3.16000008583069,7,12.6829671859741,57.6934013366699,32.9931182861328,46.6051864624023,101.032455444336,52.7311744689941,82.9440155029297,93.410514831543,53.461067199707,215.131271362305,186.250030517578,194.902603149414,212.494934082031,196.494934082031,170.489501953125,206.019500732422,0.877717077732086,0.0491081885993481,8.19226406747475e-05,0.16367781162262,0.00915775820612907,0.0152770392596722,"09375170","Bayern",12.26722222,48.92555556,14,54,54,3.0701926488448,0.23597004606673,0.0784782595384231
"SK_3212","M",2015,22.33,87.8,2.68675505874018,0,"52.5844   13.7881","Batch_1",1,247,0.519999980926514,39.9900016784668,10.6499996185303,0,13.4222974777222,267.735809326172,30.9530410766602,41.6162071228027,68.0247268676758,11.0041770935059,26.0041770935059,70.6944732666016,46.0406379699707,217.663208007812,180.663208007812,186.663208007812,210.663208007812,206.663208007812,174.663208007812,211.663208007812,0.121439479291439,0.0863277539610863,7.63468560762703e-05,0.0113624865189195,0.00807725824415684,0.00714339502155781,"12064029","Brandenburg",13.7881,52.5844,79,74,74,2.82441784709815,0.11457828849246,0.117941310621015
"AA_0448","F",2017,9.3,67.17,-1.2814651696442,0.130434783,"52.4936   13.6686","Batch_1",6,248,0.519999980926514,39,0,0,23.9148368835449,30.8242111206055,34.565486907959,40.1565628051758,63.0231742858887,9.07248210906982,28.6513519287109,64.6789169311523,46.6844062805176,218.489135742188,182.489135742188,188.434509277344,211.489135742188,210.927520751953,178.031448364258,215.927520751953,0.0336529426276684,0.00670273322612047,5.25753930560313e-05,0.0105757657438517,0.00210639950819314,0.0165223311632872,"12064227","Brandenburg",13.6686,52.4936,70,34,34,2.81227271799215,0.306199709175227,0.0960541888988243
"AA_0526","M",2018,17.16,82,0.0644197545894565,0.7894736842,"52.915   13.9625","Batch_1",1,249,0.349999994039536,28.1800003051758,6.32000017166138,11,46.4201965332031,60.6841850280762,30.8021392822266,41.789852142334,53.9502449035645,11.3578214645386,28.83860206604,75.7630157470703,51.6284484863281,212.678817749023,178.678817749023,183.678817749023,206.678817749023,203.678817749023,170.678817749023,209.678817749023,1.27460813522339,0.0363998897373676,0.0105603924021125,0.104965493083,0.00299757393077016,0.869660794734955,"12060045","Brandenburg",13.9625,52.915,146,57,57,3.26857288328587,0.261833599538084,0.0670038516067951
"AA_0163","F",2016,13.89,80,-2.32707517787631,0.32,"51.8488   13.5344","Batch_1",3,250,0.0999999940395355,39.8699989318848,2.03999996185303,4,17.003246307373,199.835144042969,56.7410354614258,44.5140113830566,68.7374420166016,15.7204313278198,25.4657211303711,105.04615020752,41.4410743713379,214.532409667969,180.524948120117,186.429046630859,211.429046630859,202.614242553711,170.614242553711,206.614242553711,3.15808176994324,0.114305853843689,0.0447374396026134,0.195176377892494,0.00706435227766633,2.76487183570862,"12072053","Brandenburg",13.534375,51.848838,30,55,55,3.29709918563709,0.289559374614531,0.0627913297782961
